2.9983347210657789184	8.9900083263946690693	3.9933416581860825545	5.9900085578763064831
2.7633629620385233849	7.5809606855308127038	3.4143094417487569459	1.4285051563660389196
2.6169387206892360531	6.8269282093879004591	2.6604584371183026548	0.76811785133072252307
2.4028966249765955077	5.7216661540504407668	2.2410837709996225264	1.1257967088714750936
2.2803644187051701486	5.1850477405228243555	1.6618754894058727078	0.55043025290279878892
2.0564589642065711494	4.1743855764392163721	1.414635500343430996	1.0351674562428954118
1.9678861730525669671	3.8647308507586668469	0.94295826510146507626	0.32207326568516553289
1.7832777338181171611	3.1419981790351663165	0.75854252562576163221	0.74593752460455353681
1.692370798529784226	2.8558548488328234782	0.48620680941354876836	0.30023670045949440999
1.5096744139782385385	2.243259646027277121	0.38834181711962817429	0.63925804760563986751
1.4473017432723722653	2.0907919860282646596	0.20159233188642158852	0.1647323204369952887
1.3240344630491371891	1.7358883584421822555	0.13450979685549002696	0.37570122071586914414
1.2509843005285761208	1.5596253939246906839	0.065840756890358037579	0.19080083570250649938
1.129575448583982844	1.2612005847132023995	0.038516879183260716024	0.32217615691329071215
1.0967551013370311352	1.2017945771153912826	0.0094775802744689989499	0.067869351935330002323
1.0171497762824386335	1.0282566596143676296	0.0043098815831734476819	0.19092515965068468375
1.0095861507563275161	1.0192069873678788472	9.2221566781922295511e-05	0.01179427822582235566
1.0001084409813276732	1.0001270667395225633	8.1864812636168875281e-07	0.021304233235756399323
1.000001913802998299	1.0000038162616198267	3.6755197161140453048e-12	0.00016290709016507164781
1.0000000000043436366	1.0000000000050244253	1.360512581258188201e-21	4.2692434566534628521e-06
